,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,base,size
4905,sg:676676f9cacc48919461e1cfe2cf618a,Adelanto Foursquare Church,34.575298,-117.42654399999999,Adelanto,CA,92301,06,06071,San Bernardino County,060710091164,10.0,11.0,6.0,5.0,3.0,5.0,8.0,8.5,0.0
4906,sg:676fcc279c404b62809ee2c08401e63c,Sovereign Grace Baptist Church,37.679626,-121.067628,Modesto,CA,95358,06,06099,Stanislaus County,060990006011,19.0,19.0,16.0,11.0,8.0,9.0,14.0,17.5,1.0
4907,sg:6777b7b3eb434f4d99b73be836ee4cfc,Crossroads Community Church,39.134095,-121.613759,Yuba City,CA,95991,06,06101,Sutter County,061010502022,72.0,63.0,65.0,34.0,15.0,23.0,37.0,64.0,4.0
4908,sg:677ab97afba14a519d291547db9fea79,Iglesia De Dios Pentecostal,34.193493,-118.375199,North Hollywood,CA,91605,06,06037,Los Angeles County,060371232061,39.0,36.0,33.0,33.0,23.0,21.0,19.0,34.5,3.0
4909,sg:6780531cebd04a12bf5c158fcd8eb755,New Hope Church,39.003564000000004,-120.85685900000001,Foresthill,CA,95631,06,06061,Placer County,060610202002,14.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,0.0
4910,sg:678e3657c5904120b1a4c978f2151892,Good Shepherd Family Bible Church,33.980513,-118.03474399999999,Whittier,CA,90601,06,06037,Los Angeles County,060375015042,12.0,9.0,9.0,8.0,0.0,4.0,1.0,9.0,0.0
4911,sg:679da6e461154b049d8a3bd2500cdb05,The First United Methodist Church of Santa Paula,34.355125,-119.06128999999999,Santa Paula,CA,93060,06,06111,Ventura County,061110006002,10.0,4.0,1.0,2.0,1.0,0.0,5.0,2.5,0.0
4912,sg:67a31340f32b4d2c9823b2c38f38a10b,Congregation Bnai Torah,38.009392999999996,-121.79895400000001,Antioch,CA,94509,06,06013,Contra Costa County,060133060031,56.0,63.0,98.0,74.0,38.0,33.0,36.0,80.5,4.0
4913,sg:67a584ac4d8b4684b47f568f00ec1be9,Victory Outreach,35.25579099999999,-118.912869,Lamont,CA,93241,06,06029,Kern County,060290064013,36.0,27.0,24.0,16.0,15.0,12.0,18.0,25.5,2.0
4914,sg:67a7f22b24e440d38d08ac5adf938009,Chua Lieu Quan,37.355622,-121.805233,San Jose,CA,95127,06,06085,Santa Clara County,060855035081,62.0,149.0,52.0,22.0,14.0,8.0,13.0,100.5,5.0
4915,sg:67a8d1b475024f8ab6b5ebfc467e2143,Whitmore Church of Christ,37.594445,-120.998651,Modesto,CA,95358,06,06099,Stanislaus County,060990031003,29.0,14.0,19.0,19.0,8.0,15.0,21.0,16.5,1.0
4916,sg:67ab7ce89d0445a29b3fa3c06ca1e94b,Loma Linda Chinese Seventh Day Adventist Church,34.055240999999995,-117.244266,Loma Linda,CA,92354,06,06071,San Bernardino County,060710073061,47.0,45.0,52.0,37.0,17.0,18.0,17.0,48.5,3.0
4917,sg:67b8a52795b64f33b02127bcc723a740,Vietnamese Evangelical Church,34.120334,-117.296122,San Bernardino,CA,92410,06,06071,San Bernardino County,060710056001,37.0,41.0,43.0,22.0,25.0,15.0,19.0,42.0,3.0
4918,sg:67bd187bd5dd429ab6f4f9a176a48c71,Greenville Southern Baptist Church,40.141689,-120.95781399999998,Greenville,CA,95947,06,06063,Plumas County,060630004003,11.0,11.0,6.0,4.0,2.0,9.0,7.0,8.5,0.0
4919,sg:67bdf80d25bb466798e0fab8063bef93,Lake Elsinore Baptist Church,33.671211,-117.337805,Lake Elsinore,CA,92530,06,06065,Riverside County,060650430061,62.0,81.0,77.0,62.0,16.0,34.0,28.0,79.0,4.0
4920,sg:67d0b6f2bd9e40568eb9ab31d910c04b,First Southern Baptist Church,35.136083,-119.46406999999999,Taft,CA,93268,06,06029,Kern County,060290036002,23.0,32.0,30.0,17.0,20.0,20.0,20.0,31.0,3.0
4921,sg:67d25577650748e18f50713eb1a141c3,Wat Lao Boubpharam of San Diego,32.703,-117.057575,San Diego,CA,92114,06,06073,San Diego County,060730031121,21.0,29.0,19.0,24.0,13.0,14.0,17.0,24.0,2.0
4922,sg:67d25895ef40417586c854ac23121377,LIberty Baptist Church of Quartz Hill,34.653377,-118.21713799999999,Quartz Hill,CA,93536,06,06037,Los Angeles County,060379011022,15.0,12.0,11.0,10.0,7.0,3.0,2.0,11.5,1.0
4923,sg:67d9fc07cc624541846cef6c13b603a3,St Matthew's Lutheran Church,34.157866,-118.371756,North Hollywood,CA,91602,06,06037,Los Angeles County,060371254021,3.0,7.0,4.0,0.0,2.0,2.0,3.0,5.5,0.0
4924,sg:67dc881b31004c109385892783da4aef,Faithful St Mark Missionary Baptist Church,33.949911,-118.28241499999999,Los Angeles,CA,90003,06,06037,Los Angeles County,060372404012,37.0,23.0,16.0,16.0,19.0,13.0,14.0,19.5,1.0
4925,sg:67e634c2679840e8b26b56d0629aab1e,The Bridge Church,34.086686,-117.868499,Covina,CA,91724,06,06037,Los Angeles County,060374037223,110.0,129.0,104.0,69.0,26.0,52.0,40.0,116.5,5.0
4926,sg:67e9271caa024d2793c2938a850de057,Saint Mina Coptic Orthodox Church,34.013945,-117.283847,Colton,CA,92324,06,06065,Riverside County,060650423001,87.0,84.0,65.0,52.0,5.0,37.0,39.0,74.5,4.0
4927,sg:67f4ef8f3d9544188de80d124391e980,Church of Christ,37.500617,-120.87236399999999,Turlock,CA,95380,06,06099,Stanislaus County,060990038043,31.0,45.0,45.0,39.0,21.0,20.0,16.0,45.0,3.0
4928,sg:67f5e1d74d86467eb08a73ab12c022ae,Masjid Abu Bakr,37.84633400000001,-122.277148,Oakland,CA,94608,06,06001,Alameda County,060014007001,48.0,50.0,69.0,40.0,5.0,7.0,11.0,59.5,4.0
4929,sg:67f6f82954b442e3b87b4ac6f23f148b,Star of Hope Baptist Church,33.953618,-118.269269,Los Angeles,CA,90003,06,06037,Los Angeles County,060372400201,29.0,42.0,28.0,17.0,11.0,14.0,18.0,35.0,3.0
4930,sg:6800092b2f2f47428764f24659045e1e,Westside Church of Redding,40.539599,-122.473982,Redding,CA,96001,06,06089,Shasta County,060890124003,21.0,13.0,17.0,17.0,9.0,9.0,9.0,15.0,1.0
4931,sg:68064d996e394f728771a70a2d1210f1,Sunnyvale International Church,37.397451000000004,-122.016842,Sunnyvale,CA,94089,06,06085,Santa Clara County,060855048032,44.0,28.0,29.0,17.0,5.0,9.0,6.0,28.5,2.0
4932,sg:680e3defdaf045c4b2feecfb90dce9c0,Slater Street Missionary Baptist Church,33.94297,-118.24933999999999,Los Angeles,CA,90002,06,06037,Los Angeles County,060372420001,15.0,26.0,25.0,5.0,5.0,3.0,19.0,25.5,2.0
4933,sg:68146a45e7284a1487c8719d790a4dc4,Calvary Chapel Valley Springs,38.192875,-120.827477,Valley Springs,CA,95252,06,06009,Calaveras County,060090002101,24.0,27.0,24.0,17.0,14.0,10.0,11.0,25.5,2.0
4934,sg:681b1eaff9464d5a85626dc7ae9a0ff7,Wat Buddhapradeep of San Francisco,37.619701,-122.41208999999999,San Bruno,CA,94066,06,06081,San Mateo County,060816039001,40.0,36.0,29.0,20.0,14.0,31.0,26.0,32.5,3.0
4935,sg:681b387b894b402b926b46d354dca619,Southwest Institutional Baptist Church,33.98482,-118.300721,Los Angeles,CA,90047,06,06037,Los Angeles County,060372372012,41.0,43.0,33.0,26.0,21.0,26.0,18.0,38.0,3.0
4936,sg:681b84ee8e4946fe9c9a2682c103b5ad,Centro Cristiano Chalom,34.038107000000004,-117.65149,Ontario,CA,91762,06,06071,San Bernardino County,060710017042,57.0,85.0,71.0,70.0,23.0,33.0,37.0,78.0,4.0
4937,sg:681e9f86f12445cdabe9b10b7a6789eb,Trinity Evangelical Lutheran,37.804834,-122.23776299999999,Oakland,CA,94610,06,06001,Alameda County,060014052001,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0
4938,sg:68250fe04cb543959fd5b67ec28c2254,El Encino Community Church,36.722821,-119.753748,Fresno,CA,93702,06,06019,Fresno County,060190013043,142.0,79.0,77.0,49.0,30.0,44.0,34.0,78.0,4.0
4939,sg:6825e454193a49079cdba3d9287c8c3b,Green Valley Community Church,38.218237,-122.12748799999999,Fairfield,CA,94534,06,06095,Solano County,060952523051,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.5,0.0
4940,sg:682a978273c347a4bcb97bdee5726b7d,Stonecreek Christian Church,33.634301,-117.604095,Rancho Santa Margarita,CA,92688,06,06059,Orange County,060590320531,1.0,7.0,3.0,0.0,2.0,1.0,14.0,5.0,0.0
4941,sg:682b5b90f52d4af89d566b120d868f54,New Life Christian Church,37.675696,-122.077995,Hayward,CA,94541,06,06001,Alameda County,060014354001,44.0,46.0,27.0,16.0,9.0,12.0,11.0,36.5,3.0
4942,sg:682fdaaf261146e09b023eaacb88bfbe,Grace Evangelical Free Church,33.915804,-117.994776,La Mirada,CA,90638,06,06037,Los Angeles County,060375036022,135.0,135.0,118.0,91.0,13.0,20.0,24.0,126.5,5.0
4943,sg:6831a75992514856b7077f7ada31eb99,Kairos Hollywood,34.095621,-118.29655100000001,Los Angeles,CA,90029,06,06037,Los Angeles County,060371912012,0.0,4.0,1.0,0.0,0.0,1.0,3.0,2.5,0.0
4944,sg:683cb4b923fd4278afddf300707dc22a,Saint Nareg Armenian Church,33.987268,-118.05645200000001,Whittier,CA,90606,06,06037,Los Angeles County,060375013004,48.0,44.0,38.0,27.0,22.0,15.0,9.0,41.0,3.0
4945,sg:684faf0cb05448e6ace41de24da1b0ca,Fillmore First Assembly of God Church,34.406509,-118.91527099999999,Fillmore,CA,93015,06,06111,Ventura County,061110003022,17.0,18.0,12.0,16.0,13.0,9.0,9.0,15.0,1.0
4946,sg:685522d65e0c40ee8859cc6003c457c0,Genesis Community Church,34.107653000000006,-117.66641299999999,Upland,CA,91786,06,06071,San Bernardino County,060710008183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4947,sg:68597313bfca4c57b9a3e94346e88007,Bard Church of the Nazarene,32.781279,-114.58164599999999,Winterhaven,CA,92283,06,06025,Imperial County,060259400002,4.0,9.0,5.0,6.0,2.0,1.0,1.0,7.0,0.0
4948,sg:685b18af13894aefbd63f020e7e24f91,Horton Ministries,37.923758,-121.259405,Stockton,CA,95206,06,06077,San Joaquin County,060770028002,14.0,9.0,11.0,10.0,10.0,12.0,7.0,10.0,1.0
4949,sg:685ef6bdb22e490081d05c52683d320d,LifePointe Christian Church,38.384877,-121.36873,Elk Grove,CA,95624,06,06067,Sacramento County,060670093104,139.0,153.0,120.0,100.0,31.0,31.0,27.0,136.5,5.0
4950,sg:68633896d9e7429d928be71dd61a7777,Greater Harvest Christian Center,35.315856,-119.062995,Bakersfield,CA,93313,06,06029,Kern County,060290031244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4951,sg:6869327fce3148518cb2e41046a0228c,Golden Gate Presbyterian Church,37.704485,-122.458105,Daly City,CA,94014,06,06081,San Mateo County,060816007002,137.0,116.0,106.0,99.0,44.0,65.0,43.0,111.0,5.0
4952,sg:6871b54f18104fc8af2019fd66c71c08,Redwood Area Camp,40.343917,-123.88966599999999,Weott,CA,95571,06,06023,Humboldt County,060230116001,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0
4953,sg:68730fa12961484f8f6691a5253f9fdb,McCloud Presbyterian Church,41.255689000000004,-122.138401,McCloud,CA,96057,06,06093,Siskiyou County,060930012001,10.0,4.0,4.0,2.0,4.0,7.0,6.0,4.0,0.0
4954,sg:687d1814ae13412590db1f342c19ea93,New Bethel Missionary Baptist Church,37.92299600000001,-121.26261799999999,Stockton,CA,95206,06,06077,San Joaquin County,060770028002,14.0,22.0,11.0,12.0,6.0,7.0,6.0,16.5,1.0
4955,sg:6883abaa728e4048b08aceebed6caae3,1St Baptist Church,34.693618,-118.155574,Lancaster,CA,93534,06,06037,Los Angeles County,060379008052,3.0,9.0,4.0,4.0,2.0,1.0,31.0,6.5,0.0
4956,sg:68873b21bc0e4d729c486f894683e0d4,Sunrise Church,34.080932000000004,-117.67671399999999,Ontario,CA,91762,06,06071,San Bernardino County,060710010013,64.0,61.0,45.0,42.0,29.0,21.0,36.0,53.0,4.0
4957,sg:68906b5f53b04aa8b67cd45b68e692cd,World Mission Baptist Church,37.284869,-121.976102,Campbell,CA,95008,06,06085,Santa Clara County,060855066033,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,0.0
4958,sg:6890ef3fcc584c06bdef5ecff00568dc,Providence Reformed Church,38.123207,-121.267574,Lodi,CA,95240,06,06077,San Joaquin County,060770044031,50.0,64.0,59.0,42.0,39.0,25.0,37.0,61.5,4.0
4959,sg:68923eed3a5146169147f9569d20c457,Starr King Unitarian Universalist Church,37.68765300000001,-122.06068700000002,Hayward,CA,94541,06,06001,Alameda County,060014352001,33.0,45.0,19.0,21.0,7.0,11.0,1.0,32.0,3.0
4960,sg:689fa6cacf674968aba4fdbd16f7c5af,Carmichael Church of Christ,38.63295,-121.323752,Carmichael,CA,95608,06,06067,Sacramento County,060670078011,62.0,108.0,245.0,124.0,18.0,24.0,27.0,176.5,5.0
4961,sg:68a3b38eb48d4948a94b3b264b97befa,First United Methodist Church Alhambra,34.098240999999994,-118.12191200000001,Alhambra,CA,91801,06,06037,Los Angeles County,060374803022,6.0,11.0,6.0,3.0,0.0,0.0,0.0,8.5,0.0
4962,sg:68a7a6840fe848949ededfe974627915,Cool Community Church,38.873703000000006,-121.021445,Cool,CA,95614,06,06017,El Dorado County,060170306012,41.0,63.0,64.0,43.0,24.0,30.0,31.0,63.5,4.0
4963,sg:68aa197938ce453c823e0e141e912181,Bethany Church of God In Christ,37.007056,-121.57073600000001,Gilroy,CA,95020,06,06085,Santa Clara County,060855126032,5.0,1.0,6.0,2.0,3.0,1.0,1.0,3.5,0.0
4964,sg:68ac21fec9bc4ee4805796b98fa15b67,Faith Church of the Nazarene,34.182356,-118.299776,Burbank,CA,91501,06,06037,Los Angeles County,060373107023,108.0,111.0,88.0,74.0,65.0,81.0,68.0,99.5,4.0
4965,sg:68b1ba6f73e9465abbaee9db789284ec,St Joseph's Church,40.783139,-124.168462,Eureka,CA,95501,06,06023,Humboldt County,060230002002,22.0,35.0,28.0,7.0,4.0,5.0,6.0,31.5,3.0
4966,sg:68b38aad9166431581b1f6127bdf3246,Church of God Word of Life,37.981186,-121.261866,Stockton,CA,95205,06,06077,San Joaquin County,060770017001,14.0,18.0,17.0,8.0,3.0,1.0,2.0,17.5,1.0
4967,sg:68b82db98e7f4cf6b3f5efd3155f0be1,Calipatria Community Church,33.122642,-115.51583400000001,Calipatria,CA,92233,06,06025,Imperial County,060250101023,22.0,20.0,14.0,12.0,9.0,11.0,12.0,17.0,1.0
4968,sg:68be0dd51b4749e6b88d591a18e03208,Cosmopolitan Baptist Church,37.750127,-122.18374299999999,Oakland,CA,94621,06,06001,Alameda County,060014095001,12.0,12.0,9.0,8.0,5.0,10.0,7.0,10.5,1.0
4969,sg:68d6c96c1d394b7f9b9f93140f83fa97,Movement Church SD,32.733222999999995,-117.03374299999999,Lemon Grove,CA,91945,06,06073,San Diego County,060730142004,42.0,89.0,104.0,97.0,11.0,17.0,24.0,96.5,4.0
4970,sg:68daf9f31e994045bd39ee7ca3798835,GBI House Of Faith,34.067347,-118.036253,El Monte,CA,91731,06,06037,Los Angeles County,060374332003,26.0,29.0,25.0,26.0,9.0,13.0,17.0,27.0,2.0
4971,sg:68dbd5a6583449af834083e9c72855ca,Harbor Lighthouse Church,34.205985,-119.081069,Camarillo,CA,93010,06,06111,Ventura County,061110056001,19.0,28.0,19.0,13.0,12.0,16.0,10.0,23.5,2.0
4972,sg:68e33fbc14ae44948b7c6c5f806e8dd5,First Baptist Church of Ridgecrest,35.59988900000001,-117.687626,Ridgecrest,CA,93555,06,06029,Kern County,060290054033,18.0,10.0,2.0,8.0,8.0,5.0,6.0,6.0,0.0
4973,sg:68e55a334f03461aabe45efc6a568653,Shaolin Temple Cultural Center USA,34.092846,-118.068973,Temple City,CA,91780,06,06037,Los Angeles County,060374812012,22.0,26.0,24.0,16.0,8.0,5.0,10.0,25.0,2.0
4974,sg:68e81de88e9e424dabf037d245b39a13,Lathrop Church of Christ,37.81855,-121.276606,Lathrop,CA,95330,06,06077,San Joaquin County,060770051302,23.0,29.0,21.0,15.0,17.0,13.0,10.0,25.0,2.0
4975,sg:68e9a447a58f4202bf040de6bc293771,The Church of Jesus Christ of Latter day Saints,38.748168,-121.27346200000001,Roseville,CA,95678,06,06061,Placer County,060610208061,80.0,74.0,73.0,42.0,11.0,23.0,23.0,73.5,4.0
4976,sg:68ecc65fdaff4cfca7ab252a86a40f1c,Afghan Community Islamic Center,32.803422999999995,-117.13901299999999,San Diego,CA,92123,06,06073,San Diego County,060730093011,13.0,17.0,13.0,4.0,0.0,4.0,5.0,15.0,1.0
4977,sg:68fd20b9d11e4135a1bf4f6796e05219,Trinity Faith Baptist Church,38.035405,-122.26526499999999,Rodeo,CA,94572,06,06013,Contra Costa County,060133580004,56.0,46.0,46.0,44.0,29.0,32.0,33.0,46.0,3.0
4978,sg:6903cfa12d5c4b80862ac3bffe0e974d,The Khemara Buddhikaram Buddhist Temple,33.803818,-118.22011,Long Beach,CA,90810,06,06037,Los Angeles County,060375728001,100.0,87.0,93.0,58.0,42.0,29.0,34.0,90.0,4.0
4979,sg:690cf164be7b4447b071de63ecc893fa,Church of Christ Adelanto,34.579992,-117.40538000000001,Adelanto,CA,92301,06,06071,San Bernardino County,060710091161,11.0,13.0,15.0,9.0,9.0,13.0,11.0,14.0,1.0
4980,sg:690ed4cc8e574148b5c2788a01fdcb7d,First Baptist Church,39.451707,-121.29542099999999,Brownsville,CA,95919,06,06115,Yuba County,061150411004,6.0,13.0,5.0,6.0,3.0,1.0,0.0,9.0,0.0
4981,sg:69126022ffb344e9b26f3d11e03469c6,Evangelical Formosan Church East Valley,34.023983,-117.854134,Walnut,CA,91789,06,06037,Los Angeles County,060374034042,28.0,26.0,21.0,13.0,1.0,2.0,2.0,23.5,2.0
4982,sg:69129c5cd51b4adeace9387f411568a6,American Saint Hill Organization,34.096743,-118.294196,Los Angeles,CA,90027,06,06037,Los Angeles County,060371912012,55.0,72.0,57.0,42.0,11.0,14.0,12.0,64.5,4.0
4983,sg:692355bddd174554a8eb253ff6ffb80e,St Paul's Lutheran Church,34.024858,-118.49820600000001,Santa Monica,CA,90403,06,06037,Los Angeles County,060377013022,36.0,38.0,22.0,20.0,10.0,9.0,0.0,30.0,3.0
4984,sg:692bb3d093d24fba81a44627fad88486,Jaron Ministries International,36.803563,-119.744324,Fresno,CA,93726,06,06019,Fresno County,060190053042,97.0,119.0,97.0,82.0,17.0,17.0,26.0,108.0,5.0
4985,sg:693a73c4cd1f46d6b84f04ed8920ce2b,Little Country Church,40.597141,-122.352626,Redding,CA,96003,06,06089,Shasta County,060890108033,70.0,66.0,65.0,52.0,2.0,7.0,16.0,65.5,4.0
4986,sg:693be581447c42dca56576c84d19cd95,The Happy Medium,34.080821,-118.32761200000002,Los Angeles,CA,90004,06,06037,Los Angeles County,060371923003,105.0,114.0,99.0,61.0,45.0,59.0,79.0,106.5,5.0
4987,sg:693f5a1a169f4d599ec836effafa3510,Farmersville First Assembly of God,36.301319,-119.199858,Farmersville,CA,93223,06,06107,Tulare County,061070016012,25.0,21.0,14.0,17.0,8.0,9.0,8.0,17.5,1.0
4988,sg:69450f4a2c574f05aaa2e11f304591d1,Unitarian Universalist Fellowship of Sunnyvale,37.359049,-122.058973,Sunnyvale,CA,94087,06,06085,Santa Clara County,060855084013,46.0,29.0,36.0,17.0,9.0,8.0,7.0,32.5,3.0
4989,sg:69452861e35a466ba9148a6ad72bae7a,New Bethal Apostolic Church of God In Christ,38.115311,-122.252769,Vallejo,CA,94590,06,06095,Solano County,060952515001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4990,sg:694b213f6371402481577464e5be5261,The Church of Jesus Christ of Latter day Saints,33.441235,-117.636421,San Clemente,CA,92672,06,06059,Orange County,060590421062,163.0,118.0,136.0,107.0,25.0,37.0,35.0,127.0,5.0
4991,sg:694c0b2bfc3142e983422bf32cd6f773,Valley Chinese Baptist Church 斐巿華人浸信會,36.822774,-119.69013600000001,Clovis,CA,93611,06,06019,Fresno County,060190057042,40.0,41.0,23.0,22.0,16.0,24.0,22.0,32.0,3.0
4992,sg:694fbfbe1940461d8bd9a2182186529c,True Jesus Church House of Prayer,32.911528999999994,-117.149681,San Diego,CA,92126,06,06073,San Diego County,060730083512,27.0,21.0,18.0,14.0,2.0,3.0,8.0,19.5,1.0
4993,sg:6951e4b75e0f4f35bb0a2c5a8efba753,Evangelist Church Of God In Christ,38.025056,-121.879332,Pittsburg,CA,94565,06,06013,Contra Costa County,060133100002,9.0,13.0,9.0,13.0,8.0,7.0,7.0,11.0,1.0
4994,sg:69567619a6d140c3a7e6c2b92fe96ad4,Cross Connection Escondido,33.145714,-117.103573,Escondido,CA,92026,06,06073,San Diego County,060730203092,31.0,30.0,24.0,19.0,7.0,8.0,14.0,27.0,2.0
4995,sg:69583a6942134e48aa83031535a9740e,Elevation Church,39.023187,-120.96795300000001,Colfax,CA,95713,06,06061,Placer County,060610219012,4.0,8.0,6.0,2.0,4.0,6.0,2.0,7.0,0.0
4996,sg:695898052a8b4bb5a67e57f3d6e879be,Soul Church,32.724119,-117.1665,San Diego,CA,92101,06,06073,San Diego County,060730058001,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0
4997,sg:69589a8bae514726ab67a91466f510ae,Apostolic Assembly Dist Offices,32.557520000000004,-117.052872,San Ysidro,CA,92173,06,06073,San Diego County,060730100132,72.0,67.0,76.0,58.0,38.0,39.0,45.0,71.5,4.0
4998,sg:69606ee1b7394f8ea60134a7e2ff2055,New Hope Presbyterian Church,34.134440999999995,-118.072753,Pasadena,CA,91107,06,06037,Los Angeles County,060374631012,4.0,3.0,2.0,2.0,0.0,0.0,0.0,2.5,0.0
4999,sg:6968fede449e4463aae4da5e2d7e6255,St John Bosco Catholic Church,37.600663,-121.014725,Modesto,CA,95358,06,06099,Stanislaus County,060990024022,39.0,37.0,42.0,31.0,20.0,15.0,26.0,39.5,3.0
5000,sg:696ba3b50e1343a2bc5c08a5a12c4413,San Jose Obrero Church,37.482104,-122.22456499999998,Redwood City,CA,94063,06,06081,San Mateo County,060816102031,25.0,41.0,31.0,25.0,4.0,4.0,5.0,36.0,3.0
5001,sg:6975c40fa3224d2bbb760fd86ce56a4a,Our Lady Perpetual Help Catholic Church,32.859398999999996,-116.908301,Lakeside,CA,92040,06,06073,San Diego County,060730168041,72.0,37.0,46.0,29.0,6.0,5.0,15.0,41.5,3.0
5002,sg:6979f6444daa4c3098bf3c167f61cc82,Assembly of God Church,34.862741,-118.17097700000001,Rosamond,CA,93560,06,06029,Kern County,060290058022,36.0,26.0,33.0,21.0,7.0,20.0,12.0,29.5,2.0
5003,sg:697b7414c9144db7b0b4483988ca4775,Outreach America Little Country Church,40.577678999999996,-122.32171399999999,Redding,CA,96003,06,06089,Shasta County,060890108052,9.0,11.0,17.0,12.0,15.0,11.0,11.0,14.0,1.0
5004,sg:698952aa56914ccda5487c6176666edd,Church In Anaheim,33.817558,-117.95091299999999,Anaheim,CA,92804,06,06059,Orange County,060590877044,87.0,60.0,62.0,50.0,25.0,24.0,21.0,61.0,4.0
5005,sg:698a4744683d42669fb0615600244af1,Community Church of God,34.062931,-117.75969199999999,Pomona,CA,91768,06,06037,Los Angeles County,060374023042,39.0,41.0,26.0,16.0,13.0,9.0,17.0,33.5,3.0
5006,sg:69918776da154ba7945de85ce132b277,Wright Chapel African Methodist Episcopal Church,37.716235,-122.45931599999999,San Francisco,CA,94112,06,06075,San Francisco County,060750314005,15.0,15.0,12.0,10.0,5.0,9.0,4.0,13.5,1.0
5007,sg:699c31d154344e62b722248b0480b3ce,The Church of Jesus Christ of Latter day Saints,37.254837,-121.86428899999999,San Jose,CA,95123,06,06085,Santa Clara County,060855120271,1.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
5008,sg:699c68e67a1646bca7be51815ca8e6c7,St Clements Catholic Church,33.998836,-118.47815600000001,Santa Monica,CA,90405,06,06037,Los Angeles County,060377021024,53.0,49.0,34.0,19.0,17.0,16.0,22.0,41.5,3.0
5009,sg:699f33c1a3824655b3eaba921bc704ac,Harvest Christian Church,35.41633,-119.09179499999999,Bakersfield,CA,93308,06,06029,Kern County,060290005041,92.0,141.0,99.0,79.0,16.0,24.0,43.0,120.0,5.0
5010,sg:69a7ae64be3340009d7c8fb6c03f404d,St James Catholic Church,32.98499,-117.263775,Solana Beach,CA,92075,06,06073,San Diego County,060730173044,30.0,34.0,34.0,20.0,8.0,20.0,15.0,34.0,3.0
5011,sg:69ac252b787742ccbfcf76cdc9b95be1,Central Church of Christ,36.721042,-119.79391799999999,Fresno,CA,93706,06,06019,Fresno County,060190009021,43.0,44.0,34.0,28.0,15.0,15.0,24.0,39.0,3.0
5012,sg:69b4c471db514168a4eea959339b1a42,Liberty Church of God In Christ,38.023633000000004,-121.95160600000001,Bay Point,CA,94565,06,06013,Contra Costa County,060133141041,74.0,61.0,43.0,48.0,33.0,52.0,41.0,52.0,4.0
5013,sg:69b5f1c17b5c42718f1f947e564a8de1,RLA Church,34.033021999999995,-118.336643,Los Angeles,CA,90016,06,06037,Los Angeles County,060372187021,11.0,10.0,10.0,3.0,1.0,3.0,4.0,10.0,1.0
5014,sg:69b9738caef142e08357d6d74baf14a4,Central Community Christian Fellowship,33.946824,-117.42573600000001,Riverside,CA,92504,06,06065,Riverside County,060650310022,63.0,52.0,63.0,42.0,14.0,28.0,36.0,57.5,4.0
5015,sg:69bc9cfa1e9849c79056c95f3eb9aed0,Greenleaf Avenue Baptist Church,33.960902000000004,-118.04256399999998,Whittier,CA,90602,06,06037,Los Angeles County,060375020042,58.0,37.0,26.0,25.0,22.0,25.0,28.0,31.5,3.0
