,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg
10596,sg:fd09ce270b0e4f61b5fc562da8159fa7,Gurdwara Sahib Milpitas,37.444282,-121.918126,Milpitas,CA,95035,06,06085,Santa Clara County,060855045061
10597,sg:1eea09a892ac46cf899781c27a089c93,Our Lady of Mount Carmel Religious Education,37.907156,-122.54585,Mill Valley,CA,94941,06,06041,Marin County,060411270001
10598,sg:5e8cf683d5294c72945003c4778fa0e1,Lemon Grove Lutheran Church Elca,32.728517,-117.02663500000001,Lemon Grove,CA,91945,06,06073,San Diego County,060730140021
10599,sg:624b503bba804be387cc4c14a494ef65,Stone Creek Bible Church,33.508434,-117.09936100000002,Temecula,CA,92592,06,06065,Riverside County,060650432621
10600,sg:785ac72fa10d434b9a50f624c8690dcd,Cornerstone Korean Church,33.802295,-118.28979199999999,Harbor City,CA,90710,06,06037,Los Angeles County,060375436031
10601,sg:b2e0fdb6ddb9471f98ef6a7e66c06f68,Saint Matthew Ecumenical Catholic Church,33.777186,-117.864153,Orange,CA,92868,06,06059,Orange County,060590760002
10602,sg:eadaf9e0c2304b75992ac1e8849f1aa1,The Church of Jesus Christ of Latter day Saints,38.350128000000005,-120.93671100000002,Ione,CA,95640,06,06005,Amador County,060050003032
10603,sg:0cb105202bbd471b9fe219eb7ffe8e6c,Gloryland Revival Center of Sacramento,38.481119,-121.43083700000001,Sacramento,CA,95823,06,06067,Sacramento County,060670049051
10604,sg:245b4efbabb54e828b330a07f076d583,Chinese Revival Christian Church,37.799659000000005,-122.271897,Oakland,CA,94607,06,06001,Alameda County,060014030001
10605,sg:36a9bbe5f3d44c08986713ec7c9c4eae,Believers Victory,33.842244,-118.284348,Carson,CA,90745,06,06037,Los Angeles County,060375435011
10606,sg:715e82b672cb4bb99056d4df97041572,Sandals Church Moreno Valley,33.914956,-117.27126399999999,Moreno Valley,CA,92553,06,06065,Riverside County,060650467003
10607,sg:a3b697fa27014f449863cf5cc1dfa49d,Grace Baptist Sonoma,38.297084999999996,-122.46883000000001,Sonoma,CA,95476,06,06097,Sonoma County,060971502025
10608,sg:a661ca97da174fbc9937bf80d96adafd,Congregation Beth Jacob Orthodox,32.766333,-117.066676,San Diego,CA,92115,06,06073,San Diego County,060730029044
10609,sg:c06b2e37b6b441d4a2bcf68a9afaf6c9,The Church of Jesus Christ of Latter day Saints,36.61101,-119.456011,Reedley,CA,93654,06,06019,Fresno County,060190066032
10610,sg:e8a18a5235f14eb0b69b62690fb05fb3,St Timothy Lutheran Church,32.671741,-117.062141,San Diego,CA,92139,06,06073,San Diego County,060730032022
10611,sg:eb24297656654138b96f650b91cad45c,Mount Moriah Baptist Church,33.872518,-117.33170600000001,Riverside,CA,92508,06,06065,Riverside County,060650420091
10612,sg:eb27aa6323df4db99700d3f1d20f7b44,Tice Valley United Methodist Church Rossmoor,37.863801,-122.068211,Walnut Creek,CA,94595,06,06013,Contra Costa County,060133511031
10613,sg:1140cb10321c4abdbc2a63c60c9fdda7,Ebenezer Baptist Church,35.368152,-119.01788300000001,Bakersfield,CA,93304,06,06029,Kern County,060290020004
10614,sg:141060789c49442ca340d642b8b934b9,Coastline Baptist Church,33.216824,-117.33086000000002,Oceanside,CA,92057,06,06073,San Diego County,060730185122
10615,sg:2a807940080848b7907ed4d84d578a1a,Community of Christ,37.307984999999995,-121.91311699999999,San Jose,CA,95126,06,06085,Santa Clara County,060855023022
10616,sg:53c35c4cfe1141818a07723da713ac20,Bishop United Methodist Church,37.362596999999994,-118.39853600000001,Bishop,CA,93514,06,06027,Inyo County,060270004002
10617,sg:8619d5b7991b474f9d5e2745711fc456,Iglesia Monte De Dios,35.207513,-118.82623999999998,Arvin,CA,93203,06,06029,Kern County,060290063042
10618,sg:86ef493dee5c482d9cbbf45ad1920056,Mesa View Baptist Church,32.955442,-117.063075,Poway,CA,92064,06,06073,San Diego County,060730170502
10619,sg:93dc82ba03f44295a312e45ee9ee4fe8,The Father's House,38.001101,-121.29593,Stockton,CA,95207,06,06077,San Joaquin County,060770033131
10620,sg:a16086c3cac444d49bbd2b5242190619,Asamblea Judio Mesianica,35.214861,-118.831781,Arvin,CA,93203,06,06029,Kern County,060290063011
10621,sg:a1b5e8a4c9fe454281fcf28ca6612dc7,Iglesia De Restauracion,34.503501,-117.340093,Victorville,CA,92392,06,06071,San Bernardino County,060710099102
10622,sg:a25d5e1968a24105b3f7d1951ab950c1,Second Chance Apostolic Ministries,32.73621,-117.047428,Lemon Grove,CA,91945,06,06073,San Diego County,060730143001
10623,sg:bba51d6dd46e44c4a2aa882b450da948,Irvine Open Church,33.727109000000006,-117.84396000000001,Santa Ana,CA,92705,06,06059,Orange County,060590744031
10624,sg:dbd480dc886e44db9bb643965de8a999,Foxworthy Baptist Church,37.267705,-121.915097,San Jose,CA,95124,06,06085,Santa Clara County,060855029023
10625,sg:e440a77305144c6d96862b661e5bada9,Seventh Day Adventist Churches,38.508114,-122.47638799999999,Saint Helena,CA,94574,06,06055,Napa County,060552016023
10626,sg:e5e76dd4742742d48e223762bf2b7120,Congregation Ohel Moshe,34.054922999999995,-118.38306499999999,Los Angeles,CA,90035,06,06037,Los Angeles County,060372164012
10627,sg:0d6572cea79a4342b7f2600cf0540730,Greater New St Matthews Baptist Church,34.014773,-118.269157,Los Angeles,CA,90011,06,06037,Los Angeles County,060372284101
10628,sg:4e11491ca0dd4f2c9f3d605166921db4,Seventh Day Adventist Church,34.185601,-119.178366,Oxnard,CA,93033,06,06111,Ventura County,061110038011
10629,sg:4ec072641bba45d681ead4d3b29c119d,Trinity Lutheran Church,33.738401,-118.308921,San Pedro,CA,90732,06,06037,Los Angeles County,060376099002
10630,sg:614e59cd60df42a4accf7db4efda3af2,Iglesia Cristiana Biblia Abierta,34.006739,-118.095698,Pico Rivera,CA,90660,06,06037,Los Angeles County,060375006002
10631,sg:64a56e7cf42e4ac38cb80e87d273d3bc,New Hope Baptist Church,37.599918,-122.022977,Union City,CA,94587,06,06001,Alameda County,060014402003
10632,sg:68250fe04cb543959fd5b67ec28c2254,El Encino Community Church,36.722821,-119.753748,Fresno,CA,93702,06,06019,Fresno County,060190013043
10633,sg:97afe4ef138c4c11b91d2a05fd00487a,Monroe Street Christian Church,34.085442,-118.288624,Los Angeles,CA,90029,06,06037,Los Angeles County,060371914201
10634,sg:db83a41f6fc147d0ab4d801e8fad8cf8,Little Flock Baptist Church,37.946391,-121.31671399999999,Stockton,CA,95203,06,06077,San Joaquin County,060770008011
10635,sg:ead85e74004d41e4800018dbfde847e3,The Church of Jesus Christ of Latter day Saints,33.819752,-118.276182,Carson,CA,90745,06,06037,Los Angeles County,060375436011
10636,sg:ef5401012f4d47bab32c0fc47e62ff79,Seventh Day Adventist Church of Victorville,34.513783000000004,-117.313549,Victorville,CA,92395,06,06071,San Bernardino County,060710099131
10637,sg:f4532266d73848659d4046e17274ea1d,Rosedale Bible Church,35.384024,-119.18078200000001,Bakersfield,CA,93314,06,06029,Kern County,060290038031
10638,sg:2596ef654c394049b8b666b5b92bcaa9,Church of Christ,36.675467,-121.650227,Salinas,CA,93901,06,06053,Monterey County,060530013001
10639,sg:3ad15fab66bc47ec94d059a6193ae28b,Faith Christian Center,33.881710999999996,-118.30950700000001,Gardena,CA,90247,06,06037,Los Angeles County,060376033023
10640,sg:747aa5e934bb4625b7ab6fbd453db002,St Anthony Antiochian Orthodox Church,32.795994,-117.16454399999999,San Diego,CA,92111,06,06073,San Diego County,060730087011
10641,sg:7c0c91c4cb3c4596990fd39c8598c024,Adat Hamashiach Messianic Congregation,33.73985,-117.830072,Tustin,CA,92780,06,06059,Orange County,060590755051
10642,sg:8ef5ca13693e4c0e9a4b41c8b822e5c1,Christian Science Church,34.098914,-117.726073,Claremont,CA,91711,06,06037,Los Angeles County,060374019023
10643,sg:b0483325ae1243b0b13923dc7e9dcbdf,JD Academy of Salon and Spa formerly W Academy,37.818168,-121.99582,Danville,CA,94526,06,06013,Contra Costa County,060133452032
10644,sg:d908e11b8d4e4d29b4cde31aa49e13fe,Young Israel of Hancock Park,34.070206,-118.34433100000001,Los Angeles,CA,90036,06,06037,Los Angeles County,060372140004
10645,sg:dbaabd073a50457ca636c1bb313dba8e,Church In Ocean Park Churches United Methodist,34.001678999999996,-118.48188700000001,Santa Monica,CA,90405,06,06037,Los Angeles County,060377021024
10646,sg:dcf2b5f27b8541e3abbf0cb13e2e2250,Iglesia De Jesucristo Maranatha,33.781705,-118.184701,Long Beach,CA,90813,06,06037,Los Angeles County,060375763023
10647,sg:10118dea0b424a45a6090072e8e41bf2,Orange F C Seahorses,33.89745,-117.985529,La Mirada,CA,90638,06,06037,Los Angeles County,060375038011
10648,sg:2613a7e21d034078b90f1b91ec684282,Carpenter's Chapel,34.398539,-119.519865,Carpinteria,CA,93013,06,06083,Santa Barbara County,060830016043
10649,sg:3efbda9c5dc742aeaa73e71ea0e9b66b,Masjid Bilal Ibn Rabah,33.991724,-118.33038400000001,Los Angeles,CA,90043,06,06037,Los Angeles County,060372346004
10650,sg:442c14ed123e49a992db7c2883c1770a,St Mary's Catholic Church,35.403026000000004,-119.469407,Buttonwillow,CA,93206,06,06029,Kern County,060290037001
10651,sg:624f3f28736e4d25b068a780d8e7ef0a,IFGF Pinole,37.993249,-122.28535500000001,Pinole,CA,94564,06,06013,Contra Costa County,060133592021
10652,sg:77ccdb6e4cbe45a2aac57907b6e3c03e,Armenian Apostolic Church,34.253944,-118.292813,Tujunga,CA,91042,06,06037,Los Angeles County,060371012102
10653,sg:c3d9f9233e0a4e4ebf127280670e0f8b,New Creation Ministries,36.787822,-119.755851,Fresno,CA,93726,06,06019,Fresno County,060190052043
10654,sg:06a904c35f004c0eb4f95fae8a67583d,Hingepoint Church,35.376093,-119.022077,Bakersfield,CA,93301,06,06029,Kern County,060290016002
10655,sg:0d5ba959249943baa7a78e4824d4478a,South Jehovah Witnesses,33.992253000000005,-118.278031,Los Angeles,CA,90037,06,06037,Los Angeles County,060372328002
10656,sg:2efa1ac9c8fb4df49f8bb9521f3fd629,Newbreak Church,32.820944,-117.099193,San Diego,CA,92124,06,06073,San Diego County,060730095092
10657,sg:312f5fcc98f84ff4874257e43fb0221c,Patterson Christian Fellowship,37.474128,-121.130375,Patterson,CA,95363,06,06099,Stanislaus County,060990032014
10658,sg:37b80df7366b4df6a9fd4d2309c3597c,Mt Olive Church of God In Christ,34.021287,-118.249799,Los Angeles,CA,90011,06,06037,Los Angeles County,060372270101
10659,sg:69164820e8d74942b142534da254ec0a,First Baptist Church of Cottonwood,40.384392999999996,-122.28086100000002,Cottonwood,CA,96022,06,06089,Shasta County,060890122004
10660,sg:926865e83c9441bcb15bd6970f01bdb3,First United Methodist Church,34.426731,-119.70111899999999,Santa Barbara,CA,93101,06,06083,Santa Barbara County,060830009002
10661,sg:c86ecd7617114ae3b1e07031eb64b1e4,First Presbyterian Church Of Altadena,34.192736,-118.15930300000001,Altadena,CA,91001,06,06037,Los Angeles County,060374603021
10662,sg:eadc777a402844c184fd1304fa4c29fc,St Francis Anglican Church,37.695735,-121.73738600000001,Livermore,CA,94551,06,06001,Alameda County,060014515041
10663,sg:f9db3980cd64417e90f220d86a469e2a,June Cobb Church of Religious Science,33.993209,-118.25423500000001,Los Angeles,CA,90011,06,06037,Los Angeles County,060372291001
10664,sg:0197a2341c6d43d0837f34eb45e98f28,Alameda Muslim League,37.671765,-122.087042,Hayward,CA,94541,06,06001,Alameda County,060014354003
10665,sg:0eda211555b1480bb8a0ce598e193f41,The Church at Visalia,36.329491,-119.29318899999998,Visalia,CA,93291,06,06107,Tulare County,061070012001
10666,sg:39881ae92f594845a46cee9aff568f51,Church of the Living Word of God,34.048435999999995,-118.331682,Los Angeles,CA,90019,06,06037,Los Angeles County,060372128001
10667,sg:4b04efe0b3ae4f5e89b49b243e75a56c,Open Door Christian Church,38.167274,-122.25354399999999,American Canyon,CA,94503,06,06055,Napa County,060552010062
10668,sg:62834352905543a09377de3ee2495a31,Faith Community Church,36.980007,-122.00666000000001,Santa Cruz,CA,95062,06,06087,Santa Cruz County,060871009002
10669,sg:8bf0a561116b453187a1ef320c4832e2,LifePointe Church of the Nazarene,38.698677,-121.456029,Rio Linda,CA,95673,06,06067,Sacramento County,060670072061
10670,sg:9cdf6e753ccd4b9d9f20e2b334836463,First Baptist Church Dinuba,36.559540000000005,-119.38904299999999,Dinuba,CA,93618,06,06107,Tulare County,061070004022
10671,sg:bd3099e89bbe42118dd1a82f3ccb0b30,Mountain View Community Church,36.829586,-119.687192,Clovis,CA,93611,06,06019,Fresno County,060190057012
10672,sg:e357dfd5b90540c9b030fb64f411e996,Good Shepherd,33.794509000000005,-118.07145600000001,Los Alamitos,CA,90720,06,06059,Orange County,060591100153
10673,sg:e8693bac5c2a49ed8675f2e72f63ea7d,Cerritos Korean Church,33.864914,-118.075433,Artesia,CA,90701,06,06037,Los Angeles County,060375549001
10674,sg:e9eb4494b0244d91b5717b0321d5f65f,St Anthony's Catholic Church Ccd,32.845846,-115.57203600000001,Imperial,CA,92251,06,06025,Imperial County,060250110003
10675,sg:ed5632cd533344089fa8b8a37bd1ca2f,Faith Lutheran Church Elca,38.444629,-122.659002,Santa Rosa,CA,95405,06,06097,Sonoma County,060971515033
10676,sg:f332b9fb395244469df2680add71e87a,Walnut Blessing Church,34.025059999999996,-117.84875100000001,Walnut,CA,91789,06,06037,Los Angeles County,060374034041
10677,sg:072997fdf8b04cada4b87dc6ad95dac0,United Buddhist,33.619091,-117.27496599999999,Wildomar,CA,92595,06,06065,Riverside County,060650464051
10678,sg:1f7d4218d32e49f49646fca783dacb03,Fairway Park Baptist Church,37.617835,-122.03497800000001,Hayward,CA,94544,06,06001,Alameda County,060014381004
10679,sg:66fb0bed263e4f7e97ae9b48af0f71bb,First Presbyterian Church of Santa Monica,34.017712,-118.498977,Santa Monica,CA,90401,06,06037,Los Angeles County,060377019022
10680,sg:ab96a43e9da745f1997fd033b3fddfae,St Thomas More Catholic Church,39.759949,-121.620938,Paradise,CA,95969,06,06007,Butte County,060070021001
10681,sg:ea0566c900484e99a46909d138916e41,Desert Highlands Baptist Church,34.609396999999994,-118.15032,Palmdale,CA,93551,06,06037,Los Angeles County,060379102022
10682,sg:eb7c27e6a5b047b0a246db434d9e1f9d,Iglesia Primer Amor,33.980598,-118.034043,Whittier,CA,90601,06,06037,Los Angeles County,060375015042
10683,sg:369d6c08e3cb454c9c040206fc727881,Prince of Peace Episcopal Church,34.173527,-118.61171399999999,Woodland Hills,CA,91367,06,06037,Los Angeles County,060371372011
10684,sg:57dd5b680020457da58d70cdc1c4e69a,The Lords Church of Kerman,36.735274,-120.037679,Kerman,CA,93630,06,06019,Fresno County,060190040021
10685,sg:84756a918a1948119495da137fbebeb2,Peace Lutheran Church,33.943002,-118.192051,South Gate,CA,90280,06,06037,Los Angeles County,060375359012
10686,sg:8aad13d8543b4d91b0650c27af6ee03f,Congregation of the Hearts of Jesus & Mary,34.104153000000004,-117.788844,La Verne,CA,91750,06,06037,Los Angeles County,060374015003
10687,sg:9bb410672d664a7a842f3413b98863b1,St Martha's Church,33.986487,-118.221645,Huntington Park,CA,90255,06,06037,Los Angeles County,060375326061
10688,sg:da110a1fb8e34c899d10c6634938f2fd,Iglesia Vida Eterna Eternal Life Church,37.475374,-122.15242099999999,Menlo Park,CA,94025,06,06081,San Mateo County,060816118001
10689,sg:f73f08fd1c8f49b4ade8cca714f08860,Hilltop Gospel Church,37.974815,-122.326741,San Pablo,CA,94806,06,06013,Contra Costa County,060133671001
10690,sg:02c9aa66ea4c451d93e09485a17bdde5,North Coast United Methodist Church,33.17903,-117.35128999999999,Oceanside,CA,92054,06,06073,San Diego County,060730185044
10691,sg:10a0e2d197404531bedf42b3df5b5fab,Our Lady Of The Lake Church,39.240425,-120.027267,Kings Beach,CA,96143,06,06061,Placer County,060610201072
10692,sg:13d77d9fb9184928b44d587afbf970cf,San Roque Catholic Church,34.444226,-119.73213600000001,Santa Barbara,CA,93105,06,06083,Santa Barbara County,060830005024
10693,sg:144ded04914c428b834f84b0ffb1f0a8,First Presbyterian Church of Granada Hills,34.258928000000004,-118.52275900000001,Northridge,CA,91326,06,06037,Los Angeles County,060371113013
10694,sg:4b738cc22e9b4521b45be0fcf7388d5a,Storyline Church,37.796034999999996,-122.27733799999999,Oakland,CA,94607,06,06001,Alameda County,060019832001
10695,sg:59754bbb055a4122812c7c9636466be6,Louis Melo Ministries,37.699278,-121.451545,Tracy,CA,95377,06,06077,San Joaquin County,060770052101
10696,sg:6d856e85526b4944a0687780bc21607a,The Universal Church,34.191528999999996,-118.535816,Reseda,CA,91335,06,06037,Los Angeles County,060371327004
10697,sg:76b3ca6b25ba4ae5bbf98304f6119e44,Seventh Day Adventist Church,37.075126000000004,-120.847577,Los Banos,CA,93635,06,06047,Merced County,060470022025
10698,sg:76bfdbd1cc954b829546ea0fe8e4dda1,Our Lady of Guadalupe Catholic Church,32.598164000000004,-117.0664,Chula Vista,CA,91911,06,06073,San Diego County,060730132041
10699,sg:8f42139b9a4c4b6d810f54288b5e3f6a,Christ the Good Shepherd Catholic Church,34.576438,-117.409922,Adelanto,CA,92301,06,06071,San Bernardino County,060710091164
10700,sg:a32f67b14501422d9f81e9ae5cc47ed1,The South Bay Community Church,33.858577000000004,-118.35945900000002,Redondo Beach,CA,90278,06,06037,Los Angeles County,060376206021
10701,sg:a41dabde9d28410d9f879c4c6434d83e,Iglesia Del Nazareno,36.072727,-119.01339399999999,Porterville,CA,93257,06,06107,Tulare County,061070038023
10702,sg:b17e2369f3734f22be162b3298f551b0,Celebration Church,35.383068,-119.11316000000001,Bakersfield,CA,93312,06,06029,Kern County,060290038112
10703,sg:b75000e034be4d9a815e625d966483fc,Grace Korean Bible Church,34.157449,-118.226996,Glendale,CA,91206,06,06037,Los Angeles County,060373010002
10704,sg:be64c7e976db4d8b9ef563018a003290,Foursquare Church Olive Branch,38.72767,-121.30379099999999,Roseville,CA,95678,06,06061,Placer County,060610208051
10705,sg:d5b632e365ff40048f2105ddce97ff7a,San Diego Christian Fellowship,32.837632,-117.134078,San Diego,CA,92123,06,06073,San Diego County,060730085111
10706,sg:e8188cc54bd1484db5e9bcaac918770b,Radha Swami Rasila Santsang Center,36.758594,-119.84486799999999,Fresno,CA,93722,06,06019,Fresno County,060190038072
10707,sg:fa71d1b49eb8429ca50548ed183edbe3,M La Casa del Alfarero,37.966105,-121.300826,Stockton,CA,95204,06,06077,San Joaquin County,060770004011
10708,sg:040ee10919db40ccbf4e8f6b06e410b0,Russian Orthodox Church St Nicholas Cathedral,37.765943,-122.42921100000001,San Francisco,CA,94114,06,06075,San Francisco County,060750203003
10709,sg:21e4898a344b483cbc57bc0c4fdb824b,The Light Of The World,33.776908,-118.16356699999999,Long Beach,CA,90804,06,06037,Los Angeles County,060375769012
10710,sg:2ee9948d73b746428ac88412b7dda5eb,The Door Christian Center,37.312651,-120.470052,Merced,CA,95340,06,06047,Merced County,060470010043
10711,sg:324052ed04bf48e7871d9918cf4b72e6,Lutheran Church of Our Savior,34.174490000000006,-117.28031599999998,San Bernardino,CA,92404,06,06071,San Bernardino County,060710045051
10712,sg:40fca429418047a99836f786081e7922,Shafter Christian Fellowship,35.500885,-119.273839,Shafter,CA,93263,06,06029,Kern County,060290041012
10713,sg:4ff01918a5bb461f8d3650c808fa18da,Our Lady of Tepeyac,33.878187,-117.51938799999999,Corona,CA,92879,06,06065,Riverside County,060650414111
10714,sg:6594829e33db4bcb81fd66b7474ecfbf,First Southern Baptist Church,36.325520000000004,-121.242346,Greenfield,CA,93927,06,06053,Monterey County,060530112021
10715,sg:888f52edd2104acd8bff86e9d411b134,Bethel Baptist Church Of Union City,37.587164,-122.071233,Union City,CA,94587,06,06001,Alameda County,060014403061
