,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2020-01,2020-02,2020-03,2020-04,base
5932,sg:7d731600737c46fa963b4cf43d362ea8,Mingleton Temple Church of God In Christ,37.807001,-122.280993,Oakland,CA,94607,06,06001,Alameda County,060014026001,52.0,58.0,49.0,18.0,55.0
5933,sg:7d7b6086758f4dfdb9ce2ae0117b7a74,San Diego Central Adventist Church,32.96741,-117.063069,Poway,CA,92064,06,06073,San Diego County,060730170502,24.0,29.0,19.0,11.0,26.5
5934,sg:7d7e23a12a164e889c7b4ca4c4e777e8,First Lutheran Church,36.341315,-119.671651,Hanford,CA,93230,06,06031,Kings County,060310010012,28.0,25.0,25.0,13.0,26.5
5935,sg:7d82f15567104ad38874509770c95bff,Centerpoint Church Calimesa,34.002884,-117.043811,Calimesa,CA,92320,06,06065,Riverside County,060650438021,6.0,5.0,16.0,1.0,5.5
5937,sg:7d8d8eac57f04e838223e16fcbd440f1,Cambodian Buddhist Society of San Diego,32.74420300000001,-117.094408,San Diego,CA,92105,06,06073,San Diego County,060730026013,73.0,61.0,56.0,35.0,67.0
5938,sg:7d8f703ffb9444c69e8b68b0f23edb53,Saint Gregory The Great Catholic Church,32.927631,-117.077308,San Diego,CA,92131,06,06073,San Diego County,060730170441,288.0,339.0,200.0,17.0,313.5
5939,sg:7d96799f4bbe4da691a2cd2bce9f9ef8,Royal Family Church of God In Christ,36.676819,-121.632345,Salinas,CA,93905,06,06053,Monterey County,060530005011,9.0,9.0,3.0,6.0,9.0
5940,sg:7d972a8ae0b0403082bcbed74a63cbf3,Living Way Ministries,34.200739,-118.445004,Van Nuys,CA,91405,06,06037,Los Angeles County,060371279102,196.0,216.0,116.0,38.0,206.0
5941,sg:7d983ace35ae4523beecf805f7046095,St Teresa of Avila,37.76153,-122.397161,San Francisco,CA,94107,06,06075,San Francisco County,060750227022,35.0,32.0,23.0,5.0,33.5
5944,sg:7dabab3d130d4d468ceefeb82c2a492f,Spiritual Growth Church,34.297109000000006,-118.842653,Moorpark,CA,93021,06,06111,Ventura County,061110076142,20.0,12.0,15.0,8.0,16.0
5946,sg:7dac6d85a81342aca2b346fd09ad4e6a,Celebration Center Church of the Nazarene,38.688089,-121.780846,Woodland,CA,95695,06,06113,Yolo County,061130109013,53.0,44.0,31.0,21.0,48.5
5947,sg:7dacc5c885934325a1344684bd4d5b14,Reformed Heritage Church,37.246013,-121.921605,Los Gatos,CA,95032,06,06085,Santa Clara County,060855068031,28.0,36.0,11.0,2.0,32.0
5948,sg:7db3c78a02a346dab5572d2e812c6764,Union City Apostolic Church,37.591342,-122.034598,Union City,CA,94587,06,06001,Alameda County,060014403014,25.0,22.0,15.0,0.0,23.5
5949,sg:7dc309cc5b2846b0bbd3bb5126a99c9e,Landmark Missionary Baptist Church,34.648974,-120.444879,Lompoc,CA,93436,0,0,0,0,29.0,33.0,24.0,27.0,31.0
5950,sg:7dc616558dfb4584910f1e5916cbccb9,Templo Juan 3 16,37.35273400000001,-121.827171,San Jose,CA,95127,06,06085,Santa Clara County,060855040012,25.0,19.0,13.0,11.0,22.0
5951,sg:7dcb51e16af740a4a0bc8fea29d266bf,Grace Chapel of the Coast,33.195893,-117.378002,Oceanside,CA,92054,06,06073,San Diego County,060730184003,3.0,8.0,11.0,1.0,5.5
5952,sg:7dcc0c5cdb53447081a4794f018eb54a,Greater Faith Missionary Baptist Church,36.608708,-121.830007,Seaside,CA,93955,06,06053,Monterey County,060530135001,15.0,23.0,14.0,8.0,19.0
5953,sg:7dd1f7084ba1451f84adf267f0d53c3f,Murph Chapel AME Church,34.043808,-117.92323799999998,West Covina,CA,91792,06,06037,Los Angeles County,060374079001,26.0,20.0,26.0,15.0,23.0
5954,sg:7dd3b3759c974cc5bfc555b557ea8f58,Central Peninsula Church South Campus,37.457238,-122.241276,Redwood City,CA,94061,06,06081,San Mateo County,060816112001,35.0,51.0,23.0,6.0,43.0
5955,sg:7dd9987c795645709d6bc2e52088cabd,New Apostolic Church,34.166676,-118.133434,Pasadena,CA,91104,06,06037,Los Angeles County,060374621001,9.0,12.0,8.0,0.0,10.5
5956,sg:7dda453a8a3b45508f3129422da4b517,Church of God,36.987613,-120.056421,Madera,CA,93638,06,06039,Madera County,060390005071,4.0,8.0,3.0,10.0,6.0
5958,sg:7de204116df348cd84f9bacd9840471b,Rainbow Community Church,33.41921,-117.148468,Fallbrook,CA,92028,06,06073,San Diego County,060730190021,7.0,4.0,4.0,0.0,5.5
5959,sg:7de6d1af7a924b05826220619f1e1d1a,Choong Hyun Mission Church,34.142283,-118.275062,Los Angeles,CA,90039,06,06037,Los Angeles County,060371881001,177.0,155.0,92.0,23.0,166.0
5960,sg:7def2150b643415592113aa6d1a9cdb9,All Nations Church Inland,34.101007,-117.590681,Rancho Cucamonga,CA,91730,06,06071,San Bernardino County,060710021072,23.0,28.0,29.0,15.0,25.5
5961,sg:7df03a0844ee47d9a71a8524edc11e17,Central Baptist Church,37.619232,-121.01108700000002,Modesto,CA,95351,06,06099,Stanislaus County,060990022004,38.0,35.0,25.0,18.0,36.5
5964,sg:7dfd8787b5bf459aaa609bd921ef5405,Saint James Episcopal Church,37.791662,-122.246161,Oakland,CA,94606,06,06001,Alameda County,060014054021,37.0,30.0,26.0,13.0,33.5
5965,sg:7dffaf6b390346008f032740b6b3e7cf,Discovery Christian Church of Moreno Valley,33.91635,-117.181677,Moreno Valley,CA,92555,06,06065,Riverside County,060650487002,102.0,98.0,74.0,8.0,100.0
5966,sg:7e02a1f478d14325a06697722512d876,Nadeau Street Church of God In Christ,33.967667,-118.255493,Los Angeles,CA,90001,06,06037,Los Angeles County,060375351015,48.0,33.0,32.0,31.0,40.5
5967,sg:7e04e3c48eee475db138f0bf3c2ef4d9,Fair Oaks Church,37.944688,-122.032669,Concord,CA,94518,06,06013,Contra Costa County,060133381023,58.0,61.0,59.0,17.0,59.5
5968,sg:7e09330f599f42429da39e79dc4440ba,Central Korean Evangelical Church,34.051438,-118.308299,Los Angeles,CA,90006,06,06037,Los Angeles County,060372132013,29.0,11.0,16.0,16.0,20.0
5969,sg:7e12fc9dc9384c7a964e4385b6816361,Greater Page Temple Church of God In Christ,34.032416999999995,-118.30508,Los Angeles,CA,90018,06,06037,Los Angeles County,060372222002,14.0,11.0,13.0,9.0,12.5
5971,sg:7e1bf6e34e334665a857510e8a74c668,Rohthem Presbyterian Church,33.829231,-117.944068,Anaheim,CA,92804,06,06059,Orange County,060590871032,68.0,63.0,24.0,4.0,65.5
5972,sg:7e2142cf915d474cbf7af5808538fdfc,Church of Christ of Pinole,38.006068,-122.288483,Pinole,CA,94564,06,06013,Contra Costa County,060133591032,7.0,4.0,2.0,1.0,5.5
5973,sg:7e2d9504f10a46eba9efdb022d060f69,The Church In Berkeley,37.86548,-122.261217,Berkeley,CA,94704,06,06001,Alameda County,060014228003,37.0,59.0,21.0,2.0,48.0
5974,sg:7e2f69eb7cb44e77a762b98d002f5165,Jehovah's Witnesses,34.205902,-118.554159,Reseda,CA,91335,06,06037,Los Angeles County,060371317012,78.0,82.0,70.0,33.0,80.0
5975,sg:7e35fcfcc26140eb93b3e3a6d3c57d3b,Greater Love Church of God In Christ,37.458628,-121.908999,Milpitas,CA,95035,06,06085,Santa Clara County,060855044222,19.0,23.0,16.0,10.0,21.0
5976,sg:7e3b471692254bc69057d743773debe4,St Columba's Episcopal Church,34.264265,-116.879052,Big Bear Lake,CA,92315,06,06071,San Bernardino County,060710113002,51.0,30.0,16.0,5.0,40.5
5978,sg:7e3f2c8dcd154636830a8b3bb28acf53,Guru Ravidass Temple,36.557485,-119.623088,Selma,CA,93662,06,06019,Fresno County,060190071005,15.0,6.0,6.0,6.0,10.5
5979,sg:7e426aac58f1433d80a96f88e4869b1f,Immaculate Conception Church,39.92818,-122.176101,Corning,CA,96021,06,06103,Tehama County,061030010004,49.0,55.0,33.0,10.0,52.0
5980,sg:7e433eb71f3947ea98e695d9ab2fd5ab,Christ The Good Shepherd,33.786859,-118.174437,Long Beach,CA,90813,06,06037,Los Angeles County,060375752011,114.0,106.0,50.0,46.0,110.0
5982,sg:7e4d3052875e487abe67b0c8bbbe751a,Fiddletown Community Church,38.504563,-120.757021,Fiddletown,CA,95629,06,06005,Amador County,060050002001,15.0,10.0,7.0,5.0,12.5
5983,sg:7e54f6bf90604705a3db2ce501a53459,Shepherd of the Valley Lutheran Church Taalc,39.14618,-121.668398,Yuba City,CA,95993,06,06101,Sutter County,061010506013,8.0,1.0,6.0,0.0,4.5
5984,sg:7e5b91de62084778aafdb8b3331bfdf5,First Presbyterian Church of San Pedro,33.7372,-118.307951,San Pedro,CA,90732,06,06037,Los Angeles County,060372970002,9.0,6.0,4.0,1.0,7.5
5985,sg:7e67c7bdf1b94bdeab98e6f1df26ba91,Bethlehem Temple,33.995521000000004,-118.258866,Los Angeles,CA,90011,06,06037,Los Angeles County,060372294201,19.0,30.0,22.0,7.0,24.5
5986,sg:7e69ba79696e4df484ea26bb3e833890,Hanul Yeolgi Center,37.292829,-121.944396,Campbell,CA,95008,06,06085,Santa Clara County,060855065021,17.0,20.0,22.0,10.0,18.5
5987,sg:7e6b9a4f89104e498b1b3c531893a2f6,Faith & Hope Community Church,33.974385,-118.279857,Los Angeles,CA,90003,06,06037,Los Angeles County,060372396012,56.0,49.0,40.0,21.0,52.5
5988,sg:7e6cc14d7551469695ccb2709db40574,St Mary Coptic Catholic Church,34.100258000000004,-118.246292,Los Angeles,CA,90039,06,06037,Los Angeles County,060371872001,51.0,41.0,30.0,19.0,46.0
5989,sg:7e72277466bb4be7b24dfca9903514ed,Lord's House Of Prayer,34.502583,-117.329718,Victorville,CA,92392,06,06071,San Bernardino County,060710099041,19.0,24.0,18.0,6.0,21.5
5990,sg:7e78323e9daf4d779cbb6e9c343b2465,Hilltop Church of Christ,37.971027,-122.28737,El Sobrante,CA,94803,06,06013,Contra Costa County,060133601011,81.0,56.0,38.0,19.0,68.5
5991,sg:7e876351b53f4b139399d6df066c085a,Islamic Center of Inland,34.057713,-117.724882,Pomona,CA,91766,06,06037,Los Angeles County,060374028011,10.0,9.0,4.0,3.0,9.5
5992,sg:7e90368b0ce24f6284bf4f754bbbfe15,St Anne of the Sunset Church,37.762454,-122.470908,San Francisco,CA,94122,06,06075,San Francisco County,060750302012,220.0,234.0,113.0,27.0,227.0
5993,sg:7e956040eee8438481d9ecaa0e7ca1ab,Palabra De Victoria Church,36.06107,-119.020299,Porterville,CA,93257,06,06107,Tulare County,061070041012,24.0,19.0,13.0,15.0,21.5
5994,sg:7e95c8435bac413897f2753937e0c99d,Christ Church,37.382265,-122.230829,Portola Valley,CA,94028,06,06081,San Mateo County,060816132004,9.0,5.0,7.0,3.0,7.0
5995,sg:7e971fb97c5b4cbe889efbecc95bfd02,Crossroads Community Church,37.43499600000001,-122.132403,Palo Alto,CA,94301,06,06085,Santa Clara County,060855109001,24.0,21.0,14.0,3.0,22.5
5997,sg:7e9d5c9a1eb74d5b82b7d39a966e2a5f,Mountain View Community Church,36.788899,-119.679085,Fresno,CA,93727,06,06019,Fresno County,060190058051,90.0,129.0,82.0,15.0,109.5
5998,sg:7ea09fa4802b460d881656148ffe0242,Assembly of God Northside,36.695187,-121.640248,Salinas,CA,93906,06,06053,Monterey County,060530004002,53.0,38.0,33.0,17.0,45.5
5999,sg:7eb1b1c978c444a49d1099afb12fecf9,New Life Community Foursquare Church,35.148924,-119.456896,Taft,CA,93268,06,06029,Kern County,060290035001,35.0,34.0,21.0,5.0,34.5
6000,sg:7eba37a4313b4b218797fab2abb3ca04,Korean Central Presbyterian Church,37.680663,-122.493073,Daly City,CA,94015,06,06081,San Mateo County,060816010001,37.0,40.0,21.0,11.0,38.5
6001,sg:7eca7901d59242c2aad6ba761519d1d5,Churchpond Com,34.011091,-118.295684,Los Angeles,CA,90037,06,06037,Los Angeles County,060372312202,41.0,52.0,43.0,16.0,46.5
6002,sg:7ecb14419c1a48c98dde5304adb7eacf,Centro Palabra De Fe,33.87489,-118.224284,Compton,CA,90220,06,06037,Los Angeles County,060375432024,181.0,135.0,121.0,57.0,158.0
6003,sg:7ecd06c0c8b24578b1685b2378aaceae,Calvary Chapel Fallbrook,33.385272,-117.238147,Fallbrook,CA,92028,06,06073,San Diego County,060730189043,36.0,29.0,28.0,8.0,32.5
6004,sg:7ecd61fa245f4ab68f72512d18f413d4,Janesville Christian Fellowship,40.303533,-120.534335,Janesville,CA,96114,06,06035,Lassen County,060350405003,4.0,5.0,5.0,0.0,4.5
6005,sg:7ecffbd08e9140929d3f5fd34e0824b6,Zion Chapel Church of God In Christ,37.728306,-122.38167,San Francisco,CA,94124,06,06075,San Francisco County,060750232002,42.0,36.0,32.0,15.0,39.0
6006,sg:7ed08e3fa82b484faef5f79ed0653ca9,Saint Alban's Anglican Church,37.061937,-120.861481,Los Banos,CA,93635,06,06047,Merced County,060470022015,62.0,55.0,45.0,17.0,58.5
6007,sg:7ed37f147d70496ca4f011526e2398ae,Baha'i Community of San Jose,37.30983300000001,-121.898428,San Jose,CA,95125,06,06085,Santa Clara County,060855018004,5.0,4.0,1.0,4.0,4.5
6008,sg:7ed473a4be274c5b8e684cd2722c3d5f,Lawndale Christain Church,33.898041,-118.349978,Lawndale,CA,90260,06,06037,Los Angeles County,060376038013,56.0,41.0,35.0,6.0,48.5
6009,sg:7ee30a1a7b7d4b1f97fc056b205fa62c,My Hope Missionary Baptist Church,33.940939,-118.26988500000002,Los Angeles,CA,90003,06,06037,Los Angeles County,060372411102,27.0,20.0,14.0,18.0,23.5
6011,sg:7eed8c508aa9492ca2dfc656efba42f0,DC3 Church,33.821698,-116.38784,Thousand Palms,CA,92276,06,06065,Riverside County,060650445051,19.0,9.0,6.0,7.0,14.0
6012,sg:7ef057e833b14470b7f8a216adfee5d8,First Baptist Church of Twentynine Palms,34.137084,-116.06061,Twentynine Palms,CA,92277,06,06071,San Bernardino County,060710104212,16.0,20.0,16.0,7.0,18.0
6014,sg:7efb39b4fcdc4620b93d8c9864fa885c,First Baptist Church,38.573068,-121.476139,Sacramento,CA,95816,06,06067,Sacramento County,060670014003,13.0,13.0,10.0,4.0,13.0
6016,sg:7f012dfa0aeb496cb24e63ccfcb25135,Kingdom Hall of Jehovah's Witnesses,39.001147,-122.907535,Lakeport,CA,95453,06,06033,Lake County,060330003001,17.0,17.0,14.0,4.0,17.0
6017,sg:7f0705c2808c4acfb360c769adb57744,The Church of Jesus Christ of Latter day Saints,39.758096,-122.21436,Orland,CA,95963,06,06021,Glenn County,060210102002,8.0,6.0,3.0,4.0,7.0
6018,sg:7f0b527a90d2428c87d583efeefaed5e,Grace Baptist Church of Wilmington,33.793089,-118.271683,Wilmington,CA,90744,06,06037,Los Angeles County,060372942002,66.0,44.0,32.0,25.0,55.0
6019,sg:7f0e91927aad4983b0ed208534ed18af,First Baptist Church Redway,40.117007,-123.821508,Redway,CA,95560,06,06023,Humboldt County,060230115001,5.0,6.0,5.0,4.0,5.5
6022,sg:7f204a12f25b4009928b0da2b23372a7,Midtown Church of Religious Science,32.747931,-117.165345,San Diego,CA,92103,06,06073,San Diego County,060730003001,7.0,10.0,3.0,3.0,8.5
6023,sg:7f3e90ccfdba49ee8a5f995e75a1635d,Valley Christian Church,37.966075,-122.005164,Concord,CA,94521,06,06013,Contra Costa County,060133340012,20.0,45.0,59.0,32.0,32.5
6024,sg:7f40570abf654ff89405598f8761f5e7,First Union Missionary Baptist Church,34.047239000000005,-117.758026,Pomona,CA,91766,06,06037,Los Angeles County,060374025022,61.0,47.0,42.0,25.0,54.0
6025,sg:7f4b58842df740b7a50612b46e4ffb4d,Johrei Center San Francisco,37.740175,-122.464246,San Francisco,CA,94127,06,06075,San Francisco County,060750308001,14.0,21.0,9.0,1.0,17.5
6026,sg:7f4f584a95c34c7e96098f78220db1cf,Montecito Covenant Church,34.443231,-119.659308,Santa Barbara,CA,93108,06,06083,Santa Barbara County,060830007002,65.0,38.0,17.0,3.0,51.5
6027,sg:7f523ce15c1647bfbb3a67f22398e707,Lifepoint Church,32.764039000000004,-117.022578,La Mesa,CA,91942,06,06073,San Diego County,060730146011,13.0,5.0,3.0,0.0,9.0
6028,sg:7f610b00737446f8a84727f03281075e,Freedom's Way Baptist Church,34.387759,-118.535274,Newhall,CA,91321,06,06037,Los Angeles County,060379203362,56.0,68.0,58.0,39.0,62.0
6029,sg:7f66f1e6216f49e7a25f6b094c91defe,Friendship Christian Church,37.813324,-122.284426,Oakland,CA,94607,06,06001,Alameda County,060014024001,16.0,13.0,8.0,6.0,14.5
6030,sg:7f6739e6b9944284bbc14de943dc76b2,Foursquare Gospel Church,39.931548,-122.182406,Corning,CA,96021,06,06103,Tehama County,061030011005,16.0,13.0,8.0,5.0,14.5
6031,sg:7f674ec0e386412d9d0f28380aa1ee3e,Orland Christian Church,39.747548,-122.188664,Orland,CA,95963,06,06021,Glenn County,060210101002,21.0,21.0,14.0,13.0,21.0
6032,sg:7f6b7eb30135467e946ea9eccbbee6ca,First Samoan Congregational Church of San Jose,37.365499,-121.818949,San Jose,CA,95127,06,06085,Santa Clara County,060855041023,15.0,14.0,17.0,6.0,14.5
6033,sg:7f708f1f720a41fd991d0c0989de0357,Tulare United Methodist Church,36.206192,-119.351413,Tulare,CA,93274,06,06107,Tulare County,061070022021,52.0,76.0,44.0,21.0,64.0
6034,sg:7f726b7f737c4d848f7a72f276a5f988,Ridgecrest Apostolic Assembly Church,35.601052,-117.67006200000002,Ridgecrest,CA,93555,06,06029,Kern County,060290054044,38.0,40.0,37.0,43.0,39.0
6035,sg:7f73c2e980fd41cfb2966f74ee99de62,Templo Calvario Bell,33.978807,-118.181527,Bell,CA,90201,06,06037,Los Angeles County,060375338031,42.0,38.0,26.0,16.0,40.0
6036,sg:7f77ed861e3a4ef09e65ee7259680ded,Assembly of God First,38.950911,-122.626931,Clearlake,CA,95422,06,06033,Lake County,060330008021,10.0,8.0,7.0,1.0,9.0
6037,sg:7f7b5cd78b8648c08080cecffd5574cf,Chaple Grove Missionary Baptist Church,34.180601,-118.14196,Pasadena,CA,91104,06,06037,Los Angeles County,060374615021,12.0,7.0,7.0,5.0,9.5
6039,sg:7f8110b092b74882982961087676ff45,Paradise Lutheran Church Elca,39.76203,-121.621242,Paradise,CA,95969,06,06007,Butte County,060070021001,21.0,8.0,7.0,6.0,14.5
6040,sg:7f860f040e6c4a48b85cb577789e380c,The Church of Jesus Christ of Latter day Saints,38.759772,-121.307017,Roseville,CA,95678,06,06061,Placer County,060610210463,100.0,72.0,59.0,27.0,86.0
6041,sg:7fa5472c941244b3979f575341769132,Vision Baptist Church,34.242678999999995,-118.520387,Northridge,CA,91325,06,06037,Los Angeles County,060371151041,54.0,73.0,49.0,17.0,63.5
6043,sg:7fa8a431154f4da58204c3fdd82058db,Glory Church English Ministry,34.034135,-118.268044,Los Angeles,CA,90015,06,06037,Los Angeles County,060372240201,28.0,19.0,13.0,7.0,23.5
6044,sg:7fb00cdff30a4de0a062666971f8798e,Refuge Church,37.80266,-121.193014,Manteca,CA,95336,06,06077,San Joaquin County,060770051132,22.0,16.0,17.0,16.0,19.0
6046,sg:7fc596bc9fbd434f8127fe84df8cbbf0,Mark West Neighborhood Church,38.523692,-122.778271,Windsor,CA,95492,06,06097,Sonoma County,060971527015,9.0,13.0,5.0,5.0,11.0
6047,sg:7fc6237c624341ec931696c28f2bbb45,St Vincent De Paul Catholic Church,38.490622,-121.106053,Rancho Murieta,CA,95683,06,06067,Sacramento County,060670086001,32.0,64.0,32.0,12.0,48.0
6048,sg:7fc921d98a8f406cb53b87d63ab31809,Grant A M E Church Long Beach,33.781494,-118.178496,Long Beach,CA,90813,06,06037,Los Angeles County,060375764011,19.0,20.0,7.0,4.0,19.5
6049,sg:7fcc67c8197849589014fc9175b25e6f,Earlimart Apostolic Church,35.875417,-119.271049,Earlimart,CA,93219,06,06107,Tulare County,061070044003,32.0,33.0,32.0,16.0,32.5
6050,sg:7fd2e5e331694a7f89e3f59f4ba20a6d,Florin United Methodist Church,38.495574,-121.415392,Sacramento,CA,95828,06,06067,Sacramento County,060670050011,69.0,55.0,55.0,30.0,62.0
6051,sg:7fd65928e1b148878a044a5bdcec3ce4,St Louis of France Church,34.04818,-117.977723,La Puente,CA,91746,06,06037,Los Angeles County,060374071011,62.0,71.0,52.0,4.0,66.5
6052,sg:7fe55f0ca80048d58ae6fed01c8edb2b,The Church of Jesus Christ of Latter day Saints,34.184231,-118.762867,Oak Park,CA,91377,06,06111,Ventura County,061110074051,69.0,57.0,57.0,15.0,63.0
6053,sg:7ff099dad4cb499f9417a04ba75c2f4c,River Life Covenant Church,38.578055,-121.443978,Sacramento,CA,95819,06,06067,Sacramento County,060670002004,31.0,29.0,33.0,11.0,30.0
6054,sg:7ff58825452949fea8c3ad7f920f2d6e,Community Christian Church of the Foothills,34.251043,-118.290791,Tujunga,CA,91042,06,06037,Los Angeles County,060371012101,17.0,10.0,10.0,14.0,13.5
6055,sg:7ff5fdb07bf848a8b0a5f6224a244d54,St Vincent De Paul Catholic Church,34.028852,-118.276315,Los Angeles,CA,90007,06,06037,Los Angeles County,060372244202,134.0,153.0,75.0,20.0,143.5
6056,sg:7ffffbdf0582484589c704299fd2d47c,Conejo Valley Church of Christ,34.1763,-118.837651,Thousand Oaks,CA,91362,06,06111,Ventura County,061110072021,65.0,55.0,39.0,26.0,60.0
6057,sg:8000e0893c7140738889e49820f5c510,Bible Baptist Church of Gardena,33.894876000000004,-118.312132,Gardena,CA,90249,06,06037,Los Angeles County,060376034001,28.0,49.0,38.0,23.0,38.5
6058,sg:800261a00ccb499cbb1969b3933ccd65,Faithful Walk Ministries,33.933563,-118.309307,Los Angeles,CA,90047,06,06037,Los Angeles County,060376004004,11.0,6.0,7.0,1.0,8.5
6059,sg:80042b9b386843b4bb2dd2e564745870,Alum Rock Christian Church,37.354148,-121.821548,San Jose,CA,95127,06,06085,Santa Clara County,060855035101,13.0,10.0,17.0,2.0,11.5
6060,sg:800cd2656e08450599eddf38e77e523a,The Bible Church Of His Will,33.795444,-118.317996,Lomita,CA,90717,06,06037,Los Angeles County,060376700032,57.0,45.0,57.0,44.0,51.0
6062,sg:8011d16ab7b24c22ad9eca593e5368de,Grace Good Shepherd Church,40.941813,-124.107256,McKinleyville,CA,95519,06,06023,Humboldt County,060230105013,14.0,13.0,5.0,1.0,13.5
6065,sg:8019f7b61e30400da33f0a5730b5ad36,Home of Christ In Cupertino,37.317752,-122.049112,Cupertino,CA,95014,06,06085,Santa Clara County,060855077013,186.0,130.0,61.0,9.0,158.0
6066,sg:801ee7c37114460782881594972f0202,First Lutheran Church Palo Alto,37.447142,-122.153809,Palo Alto,CA,94301,06,06085,Santa Clara County,060855113011,21.0,21.0,14.0,14.0,21.0
6067,sg:80214efe5cf546f68f49de05dccd616a,Holy Faith Church of God In Christ,36.201538,-119.336043,Tulare,CA,93274,06,06107,Tulare County,061070029012,26.0,24.0,27.0,17.0,25.0
6068,sg:802a70bd5ed14d04bfc347b7063101cc,Jehovah's Witnesses Kingdom Hall,41.487578000000006,-120.562681,Alturas,CA,96101,06,06049,Modoc County,060490001004,7.0,8.0,2.0,1.0,7.5
6069,sg:802b1e8028184e81bfd7b5b342af5479,Institute of Mentalphysics,34.136035,-116.361576,Joshua Tree,CA,92252,06,06071,San Bernardino County,060710104201,13.0,10.0,7.0,0.0,11.5
6070,sg:802c723f513c46088a693c875de92ba4,Crossroads Church,37.52937,-121.957605,Fremont,CA,94538,06,06001,Alameda County,060014423013,22.0,24.0,19.0,4.0,23.0
6071,sg:803397783aa242f7b1c144dbb8ab56c6,First Presbyterian Church of Stockton,37.965729,-121.293873,Stockton,CA,95202,06,06077,San Joaquin County,060770004024,21.0,19.0,27.0,10.0,20.0
6072,sg:8036a990cea3433c89ddd9686494f9bb,Faith Fellowship Christian Center,37.936221,-121.271305,Stockton,CA,95206,06,06077,San Joaquin County,060770022011,8.0,8.0,4.0,5.0,8.0
6073,sg:80403440bf374cb6a22069f8511c9af9,Church of Christ Parkway,38.481917,-121.440219,Sacramento,CA,95823,06,06067,Sacramento County,060670049042,63.0,61.0,53.0,26.0,62.0
6074,sg:8042288cbbac4dfab519afa4af6e5472,Foursquare Church of Whittier First,33.962182,-118.036726,Whittier,CA,90602,06,06037,Los Angeles County,060375020031,105.0,111.0,77.0,31.0,108.0
6075,sg:805d21b72e3f4b18ac08f762d0cf913f,Saint James Armenian Apostolic Church,38.544353,-121.41951,Sacramento,CA,95820,06,06067,Sacramento County,060670029004,11.0,19.0,6.0,5.0,15.0
6076,sg:806c04bbc6bd41beacfde195e2ed2e57,Community Baptist Church,33.887397,-118.072045,Norwalk,CA,90650,06,06037,Los Angeles County,060375547001,66.0,120.0,53.0,35.0,93.0
6077,sg:806d784eb24841698e674cb094209f71,Church of the Nazarene,34.041162,-117.94062,La Puente,CA,91744,06,06037,Los Angeles County,060374076011,45.0,42.0,31.0,19.0,43.5
6078,sg:806dae5d0a1b49698d5a09d221aca93d,St Timothy Orthodox Church,38.219002,-122.130729,Suisun City,CA,94534,06,06095,Solano County,060952522023,15.0,19.0,16.0,4.0,17.0
6079,sg:806f907420654762be72a369bd13bd16,Shir Ha Ma'alot,33.669492,-117.831879,Irvine,CA,92612,06,06059,Orange County,060590626113,91.0,76.0,48.0,1.0,83.5
6080,sg:807685558c344dda84e7fddfb3bdf378,Champion Center Church,36.821737,-119.844004,Fresno,CA,93711,06,06019,Fresno County,060190043031,27.0,21.0,9.0,4.0,24.0
6081,sg:80773f00bdaf49629910259380af69e2,Armenian Pentecostal Church,38.613307,-121.287079,Rancho Cordova,CA,95670,06,06067,Sacramento County,060670089072,18.0,13.0,11.0,7.0,15.5
6083,sg:80946427870a4668b6dbe71b343df458,City Of Hope,37.95458,-121.69656,Brentwood,CA,94513,06,06013,Contra Costa County,060133031021,26.0,31.0,24.0,22.0,28.5
6084,sg:80984dcc12394daf9637b8fa3f4af6ac,The Church of Jesus Christ of Latter day Saints,37.467787,-121.903628,Fremont,CA,94539,06,06001,Alameda County,060014432002,48.0,33.0,18.0,4.0,40.5
6085,sg:8099b80821f3424c974795a1a1710a5c,Church of the Nazarene,33.611165,-114.594457,Blythe,CA,92225,06,06065,Riverside County,060650461011,28.0,20.0,23.0,7.0,24.0
